artifact	old_id	new_id
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep39925)	10.1038/srep39925
extracted	10.1038/srep45282)	10.1038/srep45282
extracted	10.1038/srep45282)	10.1038/srep45282
extracted	10.1038/srep45282)	10.1038/srep45282
extracted	10.1038/srep45282)	10.1038/srep45282
extracted	10.1038/srep45282)	10.1038/srep45282
extracted	10.1038/srep45282)	10.1038/srep45282
extracted	10.1038/srep45282)	10.1038/srep45282
extracted	10.1038/srep45282)	10.1038/srep45282
extracted	10.1038/srep45282)	10.1038/srep45282
extracted	10.1038/srep45282)	10.1038/srep45282
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.3389/fmicb.2017.00774)	10.3389/fmicb.2017.00774
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/srep43610)	10.1038/srep43610
extracted	10.1038/s41598-017-07331-4)	10.1038/s41598-017-07331-4
extracted	10.1038/s41598-017-07331-4)	10.1038/s41598-017-07331-4
extracted	10.1038/s41598-017-07331-4)	10.1038/s41598-017-07331-4
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/s41598-017-02373-0)	10.1038/s41598-017-02373-0
extracted	10.1038/srep41772)	10.1038/srep41772
extracted	10.1038/srep41772)	10.1038/srep41772
extracted	10.1038/srep41772)	10.1038/srep41772
extracted	10.1038/srep41772)	10.1038/srep41772
extracted	10.1038/srep41772)	10.1038/srep41772
extracted	10.1038/srep41772)	10.1038/srep41772
extracted	10.1038/srep41772)	10.1038/srep41772
extracted	10.1038/srep41772)	10.1038/srep41772
extracted	10.1038/srep41772)	10.1038/srep41772
extracted	10.1038/srep41772)	10.1038/srep41772
extracted	10.1038/srep41772)	10.1038/srep41772
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1007/s11274-016-2171-8)	10.1007/s11274-016-2171-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1186/s13568-017-0497-8)	10.1186/s13568-017-0497-8
extracted	10.1371/journal.pone.0173783)	10.1371/journal.pone.0173783
extracted	10.1371/journal.pone.0173783)	10.1371/journal.pone.0173783
extracted	10.1371/journal.pone.0173783)	10.1371/journal.pone.0173783
extracted	10.1371/journal.pone.0173783)	10.1371/journal.pone.0173783
extracted	10.1371/journal.pone.0173783)	10.1371/journal.pone.0173783
extracted	10.1371/journal.pone.0173783)	10.1371/journal.pone.0173783
extracted	10.1371/journal.pone.0173783)	10.1371/journal.pone.0173783
extracted	10.1371/journal.pone.0173783)	10.1371/journal.pone.0173783
extracted	10.1371/journal.pone.0173783)	10.1371/journal.pone.0173783
extracted	10.1371/journal.pone.0173783)	10.1371/journal.pone.0173783
extracted	10.1371/journal.pone.0173783)	10.1371/journal.pone.0173783
extracted	10.3389/fmicb.2017.00273)	10.3389/fmicb.2017.00273
extracted	10.3389/fmicb.2017.00273)	10.3389/fmicb.2017.00273
extracted	10.3389/fmicb.2017.00273)	10.3389/fmicb.2017.00273
extracted	10.3389/fmicb.2017.00273)	10.3389/fmicb.2017.00273
extracted	10.3389/fmicb.2017.00273)	10.3389/fmicb.2017.00273
extracted	10.3389/fmicb.2017.00273)	10.3389/fmicb.2017.00273
extracted	10.3389/fmicb.2017.00273)	10.3389/fmicb.2017.00273
extracted	10.3389/fmicb.2017.00273)	10.3389/fmicb.2017.00273
extracted	10.3389/fmicb.2017.00273)	10.3389/fmicb.2017.00273
extracted	10.3389/fmicb.2017.00273)	10.3389/fmicb.2017.00273
extracted	10.3389/fmicb.2017.00273)	10.3389/fmicb.2017.00273
extracted	10.3389/fmicb.2017.00273)	10.3389/fmicb.2017.00273
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1038/s41598-017-11396-6)	10.1038/s41598-017-11396-6
extracted	10.1186/s13568-016-0315-8)	10.1186/s13568-016-0315-8
extracted	10.1186/s13568-016-0315-8)	10.1186/s13568-016-0315-8
extracted	10.1186/s13568-016-0315-8)	10.1186/s13568-016-0315-8
extracted	10.1186/s13568-016-0315-8)	10.1186/s13568-016-0315-8
extracted	10.1186/s13568-016-0315-8)	10.1186/s13568-016-0315-8
extracted	10.1186/s13568-016-0315-8)	10.1186/s13568-016-0315-8
extracted	10.1186/s13568-016-0315-8)	10.1186/s13568-016-0315-8
extracted	10.1186/s13568-016-0315-8)	10.1186/s13568-016-0315-8
extracted	10.1186/s13568-016-0315-8)	10.1186/s13568-016-0315-8
extracted	10.1186/s13568-016-0315-8)	10.1186/s13568-016-0315-8
extracted	10.1186/s13568-016-0315-8)	10.1186/s13568-016-0315-8
extracted	10.1186/s13568-016-0315-8)	10.1186/s13568-016-0315-8
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1371/journal.pone.0178785)	10.1371/journal.pone.0178785
extracted	10.1017/s0031182017000506)	10.1017/s0031182017000506
extracted	10.1017/s0031182017000506)	10.1017/s0031182017000506
extracted	10.1017/s0031182017000506)	10.1017/s0031182017000506
extracted	10.1017/s0031182017000506)	10.1017/s0031182017000506
extracted	10.1017/s0031182017000506)	10.1017/s0031182017000506
extracted	10.1017/s0031182017000506)	10.1017/s0031182017000506
extracted	10.1017/s0031182017000506)	10.1017/s0031182017000506
extracted	10.1017/s0031182017000506)	10.1017/s0031182017000506
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
extracted	10.1038/srep42994)	10.1038/srep42994
